gene,FAD_mean,FAD_KO_mean,log2_fold_change,p_value,neg_log10_p
2700060E02Rik,3.464548791867023,3.5568978850569226,0.09234909318989981,0.36159201261854534,0.44178117143230256
Pgam5,4.766099188628201,4.908679925115787,0.14258073648758618,0.36187145547197225,0.44144567281865077
1810037I17Rik,5.458105636374455,5.591902735934231,0.13379709955977592,0.36188154488973345,0.4414335643273356
Tbc1d12,3.2227072640786822,3.1278043690036204,-0.09490289507506189,0.36188386545447054,0.44143077942370296
Trnau1ap,2.102381130745797,2.3600800119296217,0.25769888118382456,0.3619938424245875,0.4412988168253087
Aqp11,2.3966986379315887,2.5952493290012133,0.19855069106962464,0.3621145821636679,0.4411539860205992
Bloc1s3,2.202694424994274,2.428892048747952,0.22619762375367802,0.3621574728314046,0.4411025490495977
Ptbp2,6.21039435518568,6.342606735445589,0.1322123802599089,0.3622637183369538,0.4409751595207424
Mpv17,4.168992593917814,4.075025776846309,-0.09396681707150467,0.36240018991232287,0.440811583407332
Eif1a,4.332541950608227,4.4234756632073475,0.09093371259912075,0.36258355941683656,0.4405918919570574
Frmd4b,3.7053562171542183,3.5728312102649316,-0.1325250068892867,0.36258618681818017,0.44058874492586586
Htatip2,1.9641449128185011,2.256302927372521,0.2921580145540197,0.36268975983225116,0.4404647060989928
Pard3b,2.0225466657303586,1.859996318948239,-0.16255034678211966,0.3627331798449468,0.44041271691886347
Cacnb1,5.450083583927349,5.661618853808181,0.21153526988083193,0.36293804374389843,0.44016750597394133
Bend6,5.863921875866793,6.106990716636698,0.24306884076990531,0.362940573479107,0.4401644788836932
Cbx6,9.438723255516598,9.556222616352,0.11749936083540291,0.3630416258869798,0.44004357646089565
Stk39,4.704600439086236,4.891940955121337,0.1873405160351007,0.3631291539720386,0.4399388821779776
Yipf3,2.8501535295012626,3.031969964149562,0.18181643464829955,0.3631897450092456,0.43986642267510706
Sept8,4.3115364619166305,4.168032752493534,-0.1435037094230962,0.36320782508444904,0.4398448034483416
Gys1,3.4284507835385973,3.6672349572465106,0.23878417370791327,0.36322635330700986,0.4398226494664428
Syt7,8.052669140080235,8.25152042817974,0.1988512880995046,0.3632729679450775,0.439766917879298
Tril,2.7526459358015516,2.9799582545869616,0.22731231878541003,0.36329594008689686,0.4397394554477993
Cspg5,7.362758559961556,7.579889506267983,0.21713094630642704,0.36333017521250366,0.4396985317159481
Zbtb6,3.191192312319792,3.3658680100766483,0.17467569775685643,0.36337057655000066,0.43965024202335595
Cdc37,5.643764785199871,5.8043370278026485,0.16057224260277714,0.3634179547251574,0.43959362010603903
Ptov1,3.9841211695524965,4.101879837812579,0.11775866826008219,0.36358973845905956,0.43938838230786353
Flnb,4.004633310083617,4.209879878025103,0.20524656794148655,0.36379537857820204,0.4391428222344196
Map1a,6.607545582959898,6.537487081432882,-0.07005850152701587,0.36382625841311206,0.4391059598289337
Slc35a2,3.425822260363651,3.553148188657563,0.12732592829391232,0.36386124423244154,0.4390641997375864
Arhgef2,4.424555915917646,4.487419317327517,0.06286340140987079,0.3638612607077653,0.43906418007310677
Ankrd9,2.6131029121446065,2.880346991252736,0.26724407910812964,0.3638773567779199,0.43904496868516707
Zfp532,4.805415554854551,4.901502814943913,0.0960872600893623,0.3639077633623141,0.43900867936993326
Phpt1,4.616610487154888,4.860211805737967,0.24360131858307899,0.36394603673808057,0.4389630055933803
Tmem184c,3.952084409460395,4.039136272207531,0.08705186274713617,0.364199141483375,0.4386610822903363
Uck1,3.1279162328219834,3.2444204675352126,0.11650423471322924,0.36437141505825604,0.4384557007698475
Cpne6,6.585527785667263,6.721489081098053,0.13596129543079005,0.36474054565587105,0.438015956522104
Mut,4.347671333119,4.474072271227946,0.12640093810894637,0.36475715509174284,0.43799618021207454
Tmbim4,3.8833211772702767,4.068371943366979,0.18505076609670246,0.36483456524577973,0.4379040223601403
Dnajc19,3.438469228700106,3.5756777726423032,0.13720854394219728,0.3648730221299628,0.4378582461810343
Il6st,2.7851784236448687,2.5814689002212847,-0.20370952342358395,0.36492258243307346,0.43779926044294293
Usp45,4.294341846751183,4.400677817858178,0.10633597110699444,0.36498470204631434,0.43772533816298415
Edil3,3.7988694461903996,3.9912316891453457,0.19236224295494608,0.364985608789461,0.437724259232679
Tm2d3,5.878135172062859,6.062157101578401,0.18402192951554142,0.36505802405952953,0.4376381012254468
Rangap1,6.284734908399773,6.517818229866196,0.23308332146642385,0.36520776086932144,0.43746000203886604
Stk32c,4.766991436945456,5.03815174489682,0.27116030795136403,0.3652299434013177,0.4374336240159703
AW209491,3.3690966132082623,3.2720409804384727,-0.09705563276978957,0.365242754646747,0.4374183904467714
Eef1g,5.542799704407027,5.672927798633506,0.1301280942264782,0.3652604199022022,0.4373973859577167
Mob4,7.354334806582,7.4598579927811715,0.10552318619917145,0.3652608110233481,0.4373969209150917
Trappc12,3.1112603184970276,3.2226312589736223,0.11137094047659479,0.36529595808162457,0.4373551331331646
Hmg20a,5.298425564413396,5.474456633446368,0.17603106903297228,0.36529728167692066,0.43735355953488286
Med4,3.698167447152752,3.8489204220592304,0.15075297490647843,0.3653809001290362,0.4372541586402021
Capn3,3.831735657967086,3.5654897251352957,-0.2662459328317901,0.3654140228755086,0.4372147904793803
Hdac4,3.1364447724287223,3.0288917667614594,-0.10755300566726289,0.3654830099636462,0.437132807079685
Tbc1d10b,4.6053325392342765,4.68590470097553,0.08057216174125337,0.36572622525459914,0.4368438964434859
Thtpa,2.1828702077041093,2.386459504855489,0.20358929715137952,0.3657937722344802,0.4367636928104598
Hspa2,5.097950260265021,4.986673561686222,-0.1112766985787994,0.36593997374758336,0.4365901474148014
Ccdc22,2.5845832781367672,2.6871082704390243,0.10252499230225709,0.365977133924086,0.4365460482690201
Sft2d2,3.6847395402524548,3.8782597513721995,0.1935202111197447,0.36598421086019367,0.4365376503547796
Siglech,1.9923006067101319,2.16773361515521,0.17543300844507814,0.36609350051324224,0.43640798135143927
Elp4,2.1251019867921053,2.3480292235818614,0.22292723678975612,0.3661823560857548,0.43630258531886446
Smad7,2.921827814668301,3.0967344343647576,0.17490661969645638,0.3662165536594024,0.4362620286841048
Nhlrc1,2.991252165298985,3.0821256834351494,0.0908735181361644,0.36628521534674074,0.4361806107455325
Ifrd1,5.695248738564403,5.951823897962865,0.2565751593984622,0.36640825696386164,0.43603474812253445
Zfp191,4.100316113063681,4.240125739466202,0.1398096264025206,0.36664431399561137,0.4357550457549054
Lztfl1,3.1124158556217463,2.959012690625057,-0.15340316499668916,0.3671524069375787,0.43515362034658644
Qk,8.240911885756221,8.198799903026453,-0.042111982729768016,0.3671710730563357,0.4351315412694568
Tmcc1,5.651134991028489,5.549345870238713,-0.10178912078977653,0.3672152049835341,0.4350793446174925
Ubxn1,4.3483328324658705,4.454936920217336,0.10660408775146557,0.3672771864393465,0.43500604718209934
Rsu1,2.2455862152383057,2.351140552448948,0.10555433721064222,0.36739429809396007,0.4348675881650644
Arhgdia,3.881236794507798,4.053622628130479,0.1723858336226809,0.36739717637423713,0.4348641857814355
Tstd2,3.1827258864226238,3.3541216256363398,0.17139573921371598,0.3674074860203661,0.4348519990802518
Gkap1,3.6646364122040276,3.5282868493838166,-0.13634956282021093,0.3674112976590034,0.4348474935513678
Pebp1,5.95953272527863,6.056396596640734,0.09686387136210328,0.3680492177222605,0.43409410101145235
Slc25a4,6.876813628032232,6.958411794151272,0.08159816611903992,0.3680865708141945,0.4340500269643119
Hnrnph2,2.9625755199317325,3.1258811261019317,0.16330560617019918,0.36813311229210827,0.43399511751940484
2310061I04Rik,3.5572487663388777,3.6881926246123253,0.13094385827344768,0.36815259841221104,0.4339721299364237
Exosc7,4.525833299036954,4.6006906730088994,0.07485737397194558,0.3681597845042169,0.43396365288190963
Jam2,2.5667197874816163,2.6592291602345,0.09250937275288384,0.3682035081051932,0.433912078017041
Necab3,2.1994440215732896,2.532883573297598,0.3334395517243083,0.3683127456407524,0.43378325191438094
Nr1d2,6.015790930982342,6.275863715584357,0.26007278460201544,0.3684157632152925,0.4336617961435899
Spink8,4.494332111067444,4.320580985385135,-0.17375112568230922,0.3684725848487465,0.43359481904461544
Panx2,3.218279238692864,3.3929529307587054,0.17467369206584138,0.368525104337719,0.43353292217675166
S100a6,3.1738974952302095,3.315840047843442,0.14194255261323274,0.368660356001167,0.4333735618666995
Tceal6,4.858626186604291,4.984313538129254,0.12568735152496302,0.36867843978059484,0.4333522590798016
Bcan,5.132750264602153,5.237146057964623,0.10439579336247018,0.3688176741037838,0.4331882753032568
Exoc8,3.564668018468222,3.4646349561110146,-0.10003306235720721,0.3692337722207784,0.4326985827860564
Car7,2.929314669054724,3.234462562636891,0.3051478935821672,0.3694402669633695,0.43245577059873636
Ptpru,3.843814970156819,3.9793322299025076,0.13551725974568862,0.36949553152541925,0.43239080935464225
Ppapdc3,1.9561672810957782,2.250883052578931,0.29471577148315276,0.36955846956165894,0.4323168400861812
Zbtb10,2.0270662688628893,2.2345135850564706,0.20744731619358125,0.369590238745353,0.4322795074600768
Id1,3.263976542766715,3.483520326732542,0.21954378396582674,0.3696011396431816,0.43226669832860287
Terf2,3.690751446075042,3.8129008172944645,0.1221493712194226,0.36962834874209494,0.4322347278466169
Magt1,4.576663191952743,4.42634809024591,-0.15031510170683315,0.36965015710911886,0.4322091048821033
Fahd1,3.0760891150474587,3.1460212817665973,0.0699321667191386,0.3696705948594828,0.43218509364696833
Bicd2,3.7247082363515815,3.7829745348088473,0.05826629845726572,0.3697989639669575,0.43203430989957076
Skiv2l2,4.76722532914567,4.694917601182534,-0.07230772796313545,0.36981270877993344,0.4320181681953471
Khdrbs3,5.7368403287133845,5.809214423791633,0.07237409507824832,0.36984365161232124,0.4319818315880037
Cep83,2.422113060998465,2.2537288427607796,-0.16838421823768535,0.3698492002719112,0.4319753160397304
Ndp,2.4355469046084326,2.339703608052705,-0.09584329655572743,0.3698788727194541,0.4319404746413575
Mettl3,2.7341367315978666,2.512313627168295,-0.22182310442957176,0.36996984953539086,0.4318336670517703
Psmd5,3.7203874458944672,3.8345796072560367,0.11419216136156951,0.3700197119697059,0.4317751392529024
Wdr3,3.939862043505808,4.080541034061287,0.14067899055547928,0.3701514913106955,0.43162049654059015
Smim13,5.8926271404972494,6.227510721780809,0.33488358128355955,0.370275740792725,0.43147474051598267
Srsf1,6.334564282498309,6.391796913588873,0.057232631090564645,0.3704024511568337,0.43132614801503616
Nudt19,4.407628373744379,4.5618203096981995,0.1541919359538202,0.37061764324898644,0.43107390994078193
Pygm,2.2105214509838764,2.424150801416093,0.21362935043221665,0.37081323220803786,0.43084477675947147
Eno2,6.508334263256792,6.634557557667379,0.126223294410587,0.3709975027206911,0.4306290137226194
Lpp,2.7043551230650764,2.498695693234833,-0.2056594298302432,0.3711331860708579,0.4304702100730463
Ccdc82,3.238613324638384,3.4084916695584475,0.16987834492006337,0.3712375113846864,0.4303481473122932
Prpf38b,4.035890231440745,3.8981128269844647,-0.13777740445628028,0.3713126663713977,0.43026023568798705
Xiap,5.119727369315277,5.216469368562499,0.0967419992472216,0.37189490261884806,0.42957977426183375
Dync1i1,7.091535042154949,7.253903310215471,0.16236826806052207,0.37250574786396645,0.4288670215832206
Zfp937,3.0911011083422877,2.8916299104458223,-0.1994711978964654,0.37252482298383566,0.4288447829808684
Apc,7.476981506875034,7.668589820783555,0.19160831390852096,0.37268285473464735,0.4286605864933014
Mtmr1,3.1927027483830965,3.0999788547216856,-0.09272389366141098,0.3726850343252379,0.42865804658199
Fuom,2.0948109424021504,2.2899439304139566,0.19513298801180623,0.37270644119412516,0.42863310160920604
Dcp2,3.788932083137496,3.963789752642819,0.174857669505323,0.37279561039318004,0.42852921003383754
Nt5c,3.0239046589143026,3.0914130358025993,0.0675083768882967,0.3728175721413857,0.4285036260815018
Garnl3,2.664740698549931,3.1907798431768133,0.5260391446268824,0.3729028010032779,0.42840435448879005
Bloc1s1,3.1947663192143962,3.278391084923026,0.08362476570862976,0.37311213805351506,0.42816062229683943
Zfyve27,3.500641551991592,3.6644414937301306,0.16379994173853873,0.37312705344842334,0.428143261445845
Picalm,6.09047304678284,6.226487296494828,0.13601424971198828,0.37318402325914907,0.4280769575271347
Use1,4.16730927590944,4.319861067732873,0.15255179182343337,0.373524308748585,0.4276811292921215
Ncl,6.460101358574446,6.42172027058585,-0.0383810879885953,0.3735506314282349,0.42765052514811713
Zfp248,2.0467810998693206,2.3260850046623185,0.27930390479299794,0.3735945091112114,0.427599515418994
Rnf32,3.4079427668357867,3.609531198918505,0.20158843208271815,0.37359484975223334,0.4275991194323157
Chst2,7.111581692216429,6.994908934429706,-0.11667275778672348,0.3737012539674831,0.42747544485776223
Anxa5,3.815689468075177,4.069842003335772,0.2541525352605949,0.373893651977914,0.4272519082995553
Wars,2.457535540706,2.5666078818530154,0.10907234114701536,0.3739287187582469,0.4272111785492729
Ccdc97,4.723711860029291,4.888990715819989,0.16527885579069768,0.37392981973281386,0.42720989983905017
Hap1,5.455287185255281,5.745764628073644,0.2904774428183634,0.37403776677890915,0.42708454465621115
Wdyhv1,3.3347121749509334,3.470911191350089,0.13619901639915577,0.374144577252319,0.42696054493903907
Rabep1,4.886385982809187,4.825161470390452,-0.06122451241873428,0.3741936758971739,0.4269035566173269
Ypel3,5.830325031106757,6.037711442862434,0.2073864117556763,0.3743413718404699,0.4267321724337827
Scaf11,3.8666603344314723,3.737830975260421,-0.1288293591710512,0.3744094438339099,0.4266532054648373
Sf3b6,4.84114634964027,4.953502936819239,0.11235658717896957,0.37441188049236024,0.42665037908347
Ndufv1,4.97639587054525,5.129692567726909,0.15329669718165917,0.3744510849119556,0.4266049067770571
Lhfp,2.62471765788186,2.8851025318238546,0.2603848739419945,0.37466458262794805,0.4263573592046792
Zmym4,3.450023298794669,3.573714570765547,0.12369127197087826,0.37471561881814713,0.4262982043570536
Slco1c1,3.7000560956433866,3.9263903836392253,0.22633428799583877,0.374860756137581,0.426130023128717
Smyd4,2.2195909676865484,2.3220709904941015,0.10248002280755308,0.3748700628178116,0.42611924101927984
Kif21b,4.403165355387105,4.676480242638546,0.27331488725144126,0.37501011289816116,0.425957020494554
Map3k9,3.341886099087335,3.747271520178689,0.4053854210913541,0.3750498438251158,0.42591101104637913
Napepld,2.7621777681689625,2.562077825093155,-0.20009994307580747,0.3751328660919881,0.4258148848305965
Ikbip,2.726788185954216,2.914187143110451,0.1873989571562351,0.3751946735496821,0.4257433357098205
Calm3,8.989166711979308,9.034761464387865,0.04559475240855626,0.37526189875488025,0.42566552831411525
Arf3,8.138701882705705,8.01746262626405,-0.12123925644165467,0.37529719748974744,0.4256246786438921
Nlgn2,4.642888115165704,4.8219416431888416,0.1790535280231378,0.3753956816825258,0.42551072753842567
Gm11549,1.6640743191572696,2.3733096367652085,0.7092353176079389,0.37547255536448343,0.4254218016407856
Dffa,2.5119836482452715,2.668667099067141,0.1566834508218693,0.37548244482456694,0.42541036303809315
Dscaml1,4.537366707694914,4.61266435726445,0.07529764956953588,0.37552353453120113,0.4253628400266589
Pdzd11,2.624579244103036,2.838365426016699,0.21378618191366305,0.37564208182972275,0.42522576123365097
Ckmt1,5.134031528048076,5.256597953074771,0.12256642502669557,0.37574905334972525,0.42510210488745076
Bbs1,3.0455515152301444,3.233503745759343,0.18795223052919852,0.37575265178378764,0.42509794580159344
Pnn,5.821364424075075,5.890412487003597,0.06904806292852239,0.375965908154643,0.4248515342520758
Rbpms2,2.429849813911859,2.6140721768305517,0.18422236291869254,0.375972843269326,0.4248435232750312
Nudt3,7.802391173097797,7.963833640908406,0.161442467810609,0.3760855207289622,0.42471338656845736
Dctpp1,2.3863759356333847,2.3279151435006624,-0.05846079213272226,0.37621281098301756,0.42456641972529535
Gng3,6.104393996163292,6.3054205737754545,0.20102657761216225,0.37664986902267317,0.42406217925420314
Ppp1r3f,3.8066281580131456,4.05116090593614,0.24453274792299418,0.3766900412009193,0.42401586137002334
Zfp618,2.0854349276548887,2.2852878565591497,0.19985292890426098,0.37677895006594875,0.42391336842047583
Rmnd5a,6.077209923003121,6.168766572865334,0.09155664986221268,0.3769285446576658,0.42374097234636693
Mtmr6,6.126405826515575,6.223160232834016,0.0967544063184409,0.37704803453729113,0.42360331874483353
Phlpp1,4.527115867774323,4.6149792691399725,0.08786340136564963,0.37726037379088934,0.42335880929075115
Fam120c,5.168117505253587,5.246428019427945,0.0783105141743583,0.37726185621237796,0.4233571027605874
Snrk,3.765920154423896,3.9490962504378735,0.18317609601397766,0.3772832701208114,0.42333245230047156
Cdc42bpg,2.137715420166924,2.314450590710141,0.1767351705432172,0.37736550187379997,0.4232378048352485
Mb21d2,3.9411358854433938,4.238103363928524,0.2969674784851306,0.37740234478800794,0.42319540590577304
Fez1,2.5187459840949837,2.697456354519133,0.17871037042414928,0.37764416364041964,0.42291722278555194
Dlg2,4.876405409065509,5.017495355929939,0.14108994686443044,0.37811729347783724,0.4223734593995731
Dazap1,4.84380790614454,4.9347494020236455,0.09094149587910572,0.3782340722367222,0.4222393514352348
Nt5dc3,6.203364182594641,6.31639910725341,0.11303492465876896,0.3784964662127983,0.42193817088371344
Telo2,3.3845987908503634,3.5326433199363,0.14804452908593646,0.3785892491992968,0.4218317228595802
Ppm1m,2.47566361886967,2.692229645631825,0.21656602676215497,0.37866015398739605,0.4217503928296788
Rabggta,2.7681183800752946,2.5710410439141786,-0.197077336161116,0.3786870357827706,0.4217195625432331
Dab2ip,4.965859569590123,5.166799393655859,0.20093982406573652,0.3787190512904442,0.4216828473423295
Ankrd27,4.544874755857055,4.826758222009602,0.28188346615254645,0.37879606532308596,0.42159454080220343
Tjp2,4.209422536034189,4.117350238171046,-0.09207229786314297,0.3788444722652715,0.42153904517634233
Dcbld1,3.218495390858063,3.4286240815434836,0.2101286906854205,0.37898429667832295,0.4213787847739896
Dynlt3,7.455177438123742,7.513075366800284,0.05789792867654242,0.37902838023296037,0.4213282704616926
Ndufa4,5.729811247259352,5.93268604632425,0.20287479906489736,0.3790361820342184,0.42131933117233905
Mcmbp,3.559504815720283,3.6646872155149652,0.10518239979468236,0.379103437333006,0.42124227780519485
Tmem258,4.46773117195215,4.583594427759229,0.11586325580707868,0.3791573685642562,0.42118049949358616
A230050P20Rik,3.0099991255956624,3.190265319680385,0.18026619408472255,0.37930288225209047,0.42101385716163753
Chd6,4.795642956092366,4.902244802517433,0.10660184642506731,0.37938371089044925,0.4209213197896342
Rab15,6.84526565771947,6.964714472102762,0.11944881438329169,0.3794728285596821,0.4208193154972448
Ndufv3,4.571036710993621,4.691226219672342,0.12018950867872125,0.3794968570432825,0.4207918165390187
Ywhae,8.066971360301222,8.124394565854802,0.05742320555357949,0.37954518819330524,0.4207365101118741
Dlgap2,2.9566809464546466,2.9192070784249697,-0.03747386802967689,0.3796626981817053,0.42060207014923917
Fam21,3.800205192421806,3.9266862122417785,0.1264810198199724,0.3797336402509189,0.42052092741065955
Mpdu1,5.734639099848732,5.828128208719434,0.09348910887070172,0.37980810962999756,0.42043576648168274
Prrc1,1.8792419304353956,2.0831935002982873,0.20395156986289176,0.3798399914855857,0.4203993124605575
Pdgfb,4.490505154077238,4.620938899840601,0.13043374576336308,0.3799480252277074,0.4202758083848235
Cers4,5.335604504115364,5.494853864623138,0.15924936050777472,0.37994835938526317,0.42027542643069
Arf1,7.58585558191762,7.616977485804618,0.03112190388699787,0.38006389843810257,0.4201433812617798
Ttyh1,6.605599631582827,6.779164791399545,0.17356515981671805,0.3801489964052414,0.4200461517147552
Esyt2,3.3832901649181846,3.523187080633478,0.1398969157152936,0.38036499227543474,0.4197994611384942
Ilf2,3.191547532158181,3.321411389388544,0.12986385723036298,0.38041381407822633,0.4197437207855796
Metap2,6.689634212795853,6.766419990226942,0.07678577743108939,0.3806488944174635,0.41947542726326686
Trappc5,3.665347657005796,3.8082310655690663,0.1428834085632702,0.3807792122423592,0.41932676894003607
Sec61a2,3.58664042410888,3.7018216639536448,0.1151812398447647,0.3809349652551457,0.4191491624914914
Eif5b,6.412153175727558,6.494467587763005,0.08231441203544687,0.38097148044757784,0.4191075344236873
Usp14,6.091130694855363,6.210929573443877,0.11979887858851423,0.3811010253466805,0.41895988276337115
Psmd8,5.757979716032992,5.839689491968173,0.08170977593518103,0.38122075668600797,0.41882346094876755
Dmxl1,3.7270250760924983,3.8392334049775445,0.11220832888504617,0.38125338069687,0.41878629659863703
Resp18,3.384941470739801,3.70425672619794,0.3193152554581391,0.3813628940403432,0.4186615653473705
Fkbp9,3.3340438035713027,3.4358190169133764,0.10177521334207373,0.38139493166296445,0.41862508256802156
Sft2d3,2.90576181368623,2.7366689044409913,-0.16909290924523868,0.3814039638241062,0.4186147977661769
Dnajc21,4.08894623031091,4.160658724762068,0.07171249445115802,0.38140902491179146,0.41860903487937073
Dynll2,8.005437533544653,8.138866527780502,0.13342899423584953,0.38146070179566005,0.41855019656201536
Cinp,2.212152767697883,2.518441703201337,0.3062889355034537,0.3814794773112741,0.4185288210910387
Ptpro,4.544929094597685,4.329198815771613,-0.2157302788260722,0.3815883922478258,0.41840484481540335
Rnf38,3.213063422538253,3.2762489205418226,0.06318549800356976,0.3817274719782169,0.4182465838307896
Clstn1,8.151829157273285,8.378703143281873,0.226873986008588,0.3817771910082952,0.4181900217651313
Btbd9,5.921949296588842,6.032183403441144,0.11023410685230228,0.3819173939490361,0.4180305617783937
Chst8,2.7071549903985144,2.908122420816889,0.20096743041837462,0.38205405092724004,0.4178751911226485
Rnh1,3.4669610108938707,3.3168884323313286,-0.15007257856254208,0.38210475301583285,0.4178175600720984
Dclk2,5.779573141972548,5.877997771716984,0.09842462974443666,0.38228767681507114,0.41760970139889825
Kirrel3,2.265719300085765,2.4454486584544384,0.17972935836867343,0.3823478069168512,0.4175413965085059
Ccdc34,4.819619757065711,4.710631206573477,-0.1089885504922341,0.3824288040592847,0.4174494046467375
Slc7a10,2.952551110081435,3.1144488593866964,0.16189774930526157,0.38251529515521254,0.4173511945791159
Rpl35a,5.484891490845257,5.58361289162601,0.09872140078075287,0.3825902085418021,0.4172661488687837
Med8,4.204621824943008,4.362385844874411,0.15776401993140343,0.3826492845761896,0.41719909431650587
Aplp1,6.243822632687411,6.347688462377619,0.10386582969020797,0.3829466526667118,0.4168617222876847
Fstl1,3.6832276067890883,3.9656325638898604,0.28240495710077207,0.38309824712725676,0.41668983513438884
Ttl,4.672399601043314,4.940949781036191,0.2685501799928769,0.38314009882181593,0.4166423930816137
Itga4,3.7137280137749222,3.630090845447066,-0.08363716832785606,0.38325077627958015,0.41651695680340683
Zbtb16,3.7659252042479676,3.651411957803137,-0.11451324644483041,0.3833083635034596,0.4164517046596176
Arhgef7,6.230253001281434,6.411358483708221,0.18110548242678703,0.38334927904561933,0.4164053491725926
Tesk1,5.019593596320873,5.162755922120762,0.14316232579988863,0.3835025695945868,0.416231721787983
Pcdh17,5.983808629747198,5.8761205030575026,-0.10768812668969563,0.3836736359949109,0.4160380421759465
Oxnad1,3.068032906723165,3.2183368116666844,0.1503039049435193,0.3837213342707776,0.41598405407637706
Asun,2.913815783029026,3.030485550958513,0.11666976792948702,0.38372522017539124,0.41597965604521475
Ipo5,4.44329721260625,4.597131226360507,0.1538340137542571,0.3840826708945188,0.41557528696307805
Ndufaf2,2.01839745283441,2.152898849920924,0.13450139708651365,0.3841195493060744,0.41553358937296153
Arhgap15,2.6733138078504566,2.7292556425741594,0.055941834723702843,0.38433632135139434,0.4152885709946651
Med7,3.739292671591061,3.8323945697765542,0.09310189818549341,0.38437631809118505,0.4152433776089716
Sugt1,4.102748323741372,4.0263651368253806,-0.07638318691599189,0.38447140792685547,0.4151359519387646
Cdk4,2.543184394503285,2.7027597402236982,0.15957534572041343,0.38449294352416025,0.41511162625693354
Sdhd,4.0613778367547395,4.423483033832614,0.3621051970778746,0.3845277514042347,0.4150723116575916
Rpl27a,6.425993489078888,6.498213790265086,0.07222030118619838,0.38452780727926017,0.41507224855105795
Tmem178,5.376127834208531,5.573417763651069,0.19728992944253765,0.384541538875644,0.41505674004960047
Rpl6,4.4078931193857525,4.557372345000033,0.1494792256142805,0.384739815388248,0.41483286773878875
Sun2,3.3108675412727,3.4048555894958707,0.09398804822317075,0.3848110414606793,0.4147524751564465
Dynll1,7.680749136226107,7.733494745659524,0.05274560943341644,0.3849118996771397,0.41463866234206087
Lonrf1,5.519677858504637,5.380415278453602,-0.1392625800510352,0.3850058128045116,0.414532713478859
U2surp,5.938878139073782,5.875858982117116,-0.06301915695666604,0.38502341091785214,0.4145128628984354
Ufsp1,1.7937807770442609,2.0384335618775555,0.24465278483329467,0.3850445308699862,0.41448904089994815
Arhgef18,2.8205063704896585,2.9512317477120003,0.1307253772223418,0.38514719539033776,0.41437326028735577
Ttc39c,2.5292709275627505,2.677447585299268,0.14817665773651756,0.3852501065159602,0.41425723253352137
Map3k3,2.582941429459351,2.701006237837278,0.11806480837792677,0.3853686371321295,0.41412363289461
Elavl1,4.4480086795211085,4.583143005215564,0.13513432569445527,0.3853767580670157,0.4141144810340058
Elavl2,7.408933100713942,7.4480652060534025,0.03913210533946021,0.3854389147706527,0.4140444401295131
Tmem201,3.3501134861048167,3.4212422183463294,0.07112873224151262,0.3855082946511656,0.41396627317080315
Btbd3,4.852580053078082,4.952371020360757,0.09979096728267489,0.38561690852296215,0.41384393141541204
Mcf2l,5.128148808613279,5.272716196095583,0.14456738748230435,0.38565437419391474,0.41380173839064127
Epc1,3.785848064396896,3.71009083947143,-0.0757572249254661,0.3856904206788619,0.41376114749116283
Sf1,6.082164297468175,6.157061724468928,0.07489742700075297,0.38573718309680566,0.4137084953433815
Csmd2,4.6813834471419655,4.865082642899768,0.1836991957578027,0.3857691007201098,0.4136725613582018
Sat1,2.699307373111409,2.9895001656048166,0.29019279249340757,0.3857822567546862,0.4136577506961105
Tm9sf4,4.359005694340756,4.511046643141055,0.15204094880029917,0.3858392627930437,0.4135935808736997
Ap2b1,4.73585382705567,4.56547220339099,-0.1703816236646798,0.3859067807586626,0.4135175903837777
Cyb5r1,4.790011776287304,4.934996959955147,0.14498518366784374,0.3859646424164079,0.41345247850642314
Ccdc28a,3.7030825743724556,3.8314141252592715,0.12833155088681591,0.3859722110915006,0.41344396217814255
Glis3,2.217455953594081,2.102756533567711,-0.11469942002637001,0.38599691589695967,0.413416165313434
Safb,4.647877462126547,4.596868360493278,-0.05100910163326944,0.3862657719905294,0.4131137741079231
Cnr1,5.404792945091466,5.597535787668274,0.1927428425768083,0.38631219578578097,0.41306158106340995
Ubp1,5.810267091411113,5.9938295490717275,0.18356245766061452,0.38632138296658963,0.41305125290258604
Ddx17,6.832550222972614,6.976318710693505,0.1437684877208909,0.38633755131668457,0.4130330771592738
Efhd2,5.849236054888539,6.151356596635587,0.3021205417470476,0.3864893772594698,0.4128624382553444
Ccl27a,3.3661099960023875,3.697846037567617,0.33173604156522973,0.386498507192972,0.41285217915602324
Sae1,6.324056697042348,6.556635441023462,0.23257874398111422,0.3865396140679987,0.41280599129408424
Cnnm4,2.7524034738932133,2.658023748989187,-0.09437972490402613,0.38682421210413576,0.41248635037463227
Emb,2.8448403896235974,3.2135555908298197,0.36871520120622225,0.38698215951108184,0.41230905618131336
Pbx2,4.948820376179046,5.041762418555748,0.092942042376702,0.38701385361938695,0.4122734886173468
Rpap3,2.483745385758907,2.65216280279753,0.168417417038623,0.3870452667121667,0.41223823928689407
Metrn,3.5264559676285736,3.2915020543805036,-0.23495391324807002,0.38707321390644667,0.41220688152301266
Spry2,5.009499251726415,5.203992549438568,0.19449329771215318,0.387110993884604,0.4121644946184799
Wdr41,2.9636872289712706,3.109192570798766,0.14550534182749564,0.38714283710408587,0.41212877161922234
Snta1,3.0295492084638176,2.8462569917647063,-0.18329221669911133,0.3872374002327841,0.41202270422956244
